经度,纬度,年份,数目,地名
36.8051,-85.0683,2017,1,"Clinton, Cumberland City"
39.1254,-80.7407,2017,5,"Doddridge, Leopold"
40.2174,-83.9635,2017,16,"Champaign, Rosewood"
37.506,-77.6492,2017,350,"Chesterfield, Midlothian"
39.1508,-77.9823,2017,4,"Clarke, Berryville"
38.0842,-79.3842,2017,1,"Augusta, Craigsville"
40.7392,-82.7773,2017,25,"Crawford, Galion"
39.894,-75.4338,2017,709,"Delaware, Glen Riddle"
36.9853,-77.7219,2017,7,"Dinwiddie, McKenney"
38.8862,-82.1463,2017,132,"Gallia, Addison"
40.2592,-78.5075,2017,8,"Bedford, Queen"
37.3866,-79.7253,2017,66,"Bedford, Montvale"
36.5942,-83.8774,2017,2,"Bell, Fonde"
39.0401,-84.4815,2017,247,"Campbell, Wilder"
40.8289,-75.7009,2017,39,"Carbon, Weissport"
38.0533,-77.3473,2017,35,"Caroline, Bowling Green"
40.98,-77.7057,2017,33,"Centre, Mount Eagle"
39.8862,-84.0243,2017,84,"Clark, Crystal Lakes"
40.2422,-76.9274,2017,11,"Cumberland, Camp Hill"
36.5831,-79.4088,2017,4,"Danville (city), Danville"
40.1679,-83.08,2017,78,"Delaware, Powell"
37.6674,-78.0883,2017,9,"Cumberland, Cartersville"
38.1879,-83.0188,2017,1,"Elliott, Bruin"
41.1045,-82.6137,2017,131,"Huron, North Fairfield"
39.6522,-83.5564,2017,52,"Fayette, Jeffersonville"
40.0903,-79.5872,2017,97,"Fayette, Everson"
37.7533,-78.1638,2017,8,"Fluvanna, Columbia"
39.7243,-77.515,2017,39,"Franklin, Pen Mar"
37.2801,-76.4402,2017,18,"Gloucester, Achilles"
36.5603,-88.5692,2017,2,"Graves, Lynnville"
38.0374,-78.4856,2017,10,"Charlottesville (city), Charlottesville"
37.12,-87.4875,2017,3,"Christian, Mannington"
38.2565,-76.9784,2017,5,"Westmoreland, Colonial Beach"
40.2761,-81.7517,2017,54,"Coshocton, West Lafayette"
38.6355,-77.6661,2017,56,"Fauquier, Calverton"
37.9607,-81.0795,2017,1,"Fayette, Thurmond"
40.4792,-80.1303,2017,6,"Allegheny, Forest Grove"
37.1464,-83.7635,2017,1,"Clay, Manchester"
41.1062,-78.7749,2017,13,"Clearfield, Sandy"
39.2325,-84.1532,2017,232,"Clermont, Goshen"
41.0094,-77.5306,2017,2,"Clinton, Lamar"
38.416,-77.8267,2017,91,"Culpeper, Lignum"
37.7892,-86.9805,2017,2,"Daviess, Ensor"
37.1026,-82.3763,2017,24,"Dickenson, McClure"
41.4011,-82.808,2017,152,"Erie, Castalia"
42.2134,-79.8333,2017,132,"Erie, North East"
38.8648,-77.1878,2017,1,"Falls Church (city), West Falls Church"
37.451,-82.7994,2017,1,"Floyd, Wayland"
38.3228,-84.8955,2017,54,"Franklin, Ottusville"
41.7113,-83.9053,2017,26,"Fulton, Metamora"
39.932,-77.9958,2017,1,"Fulton, McConnellsburg"
37.6167,-84.4094,2017,11,"Garrard, Paint Lick"
37.373,-80.8576,2017,4,"Giles, Glen Lyn"
38.8514,-77.1579,2017,8,"Fairfax, Lake Barcroft"
38.2126,-83.6341,2017,7,"Fleming, Colfax"
37.0379,-80.2045,2017,6,"Floyd, Simpsons"
36.816,-77.4689,2017,7,"Greensville, Jarratt"
39.1117,-82.6108,2017,64,"Jackson, Coalton"
40.9505,-79.74,2017,107,"Butler, Chicora"
40.5209,-81.0031,2017,2,"Carroll, Harlem Springs"
36.6778,-76.3024,2017,40,"Chesapeake (city), Chesapeake"
39.9639,-75.885,2017,276,"Chester, Pomeroy"
41.2106,-79.3803,2017,12,"Clarion, Clarion"
41.0177,-76.4969,2017,14,"Columbia, Buckhorn"
40.8871,-80.675,2017,98,"Columbiana, Columbiana"
41.4948,-81.5348,2017,2528,"Cuyahoga, University Heights"
38.8514,-77.1579,2017,307,"Fairfax, Lake Barcroft"
39.8665,-83.0703,2017,1300,"Franklin, Grove City"
36.8293,-79.9917,2017,25,"Franklin, Henry"
41.3722,-81.0591,2017,17,"Geauga, Parkman"
38.3318,-82.9371,2017,3,"Carter, Grayson"
36.9725,-86.4371,2017,1,"Warren, Bowling Green"
37.7503,-80.4715,2017,17,"Greenbrier, Ronceverte"
40.0221,-81.5868,2017,59,"Guernsey, Cambridge"
36.839,-78.7284,2017,40,"Halifax, Clover"
36.9052,-76.8978,2017,18,"Southampton, Ivor"
37.7668,-77.3706,2017,134,"Hanover, Hanover"
37.494,-78.6333,2017,34,"Buckingham, Toga"
40.8064,-83.5114,2017,52,"Hardin, Forest"
37.2914,-77.2985,2017,1,"Hopewell (city), Hopewell"
37.3799,-76.8041,2017,33,"James City, Toano"
37.494,-78.6333,2017,4,"Buckingham, Toga"
37.9459,-82.6735,2017,2,"Lawrence, Ulysses"
40.8618,-80.2625,2017,29,"Lawrence, Ellport"
37.453,-84.7579,2017,5,"Lincoln, McKinney"
39.9476,-79.9986,2017,15,"Greene, Rices Landing"
37.8512,-87.3542,2017,5,"Henderson, Reed"
37.6274,-77.4322,2017,535,"Henrico, Chamberlayne Heights"
39.0747,-83.3871,2017,23,"Highland, Sinking Spring"
40.5533,-81.9164,2017,3,"Holmes, Millersburg"
40.3821,-78.1697,2017,23,"Huntingdon, Marklesburg"
38.2907,-85.6333,2017,1031,"Jefferson, Glenview Manor"
40.5855,-77.5782,2017,12,"Mifflin, Juniata Terrace"
38.4298,-82.4488,2017,46,"Lawrence, Chesapeake"
40.337,-76.448,2017,256,"Lebanon, Pleasant Hill"
38.354,-83.2524,2017,9,"Lewis, Emerson"
38.4949,-82.6911,2017,4,"Greenup, Bellefonte"
38.5426,-84.2366,2017,18,"Harrison, Sunrise"
40.2737,-81.2812,2017,9,"Harrison, Tippecanoe"
36.8353,-83.7598,2017,2,"Knox, Flat Lick"
41.4884,-82.0978,2017,568,"Lorain, Sheffield Lake"
37.1638,-82.7493,2017,1,"Letcher, Millstone"
39.9595,-82.4129,2017,113,"Licking, Jacksontown"
41.3338,-75.8214,2017,467,"Luzerne, Exeter"
41.3265,-76.9455,2017,145,"Lycoming, Warrensville"
41.5726,-78.6869,2017,39,"Elk, Wilcox"
36.5767,-88.9353,2017,7,"Fulton, Crutchfield"
38.7252,-84.8239,2017,2,"Gallatin, Glencoe"
37.8193,-85.9358,2017,30,"Hardin, Radcliff"
39.3923,-80.2989,2017,44,"Harrison, Shinnston"
36.8293,-79.9917,2017,20,"Franklin, Henry"
39.1907,-81.7495,2017,24,"Athens, Hockingport"
36.866,-76.8308,2017,13,"Isle of Wight, Zuni"
39.1864,-84.763,2017,3970,"Hamilton, Hooven"
39.3732,-78.5228,2017,4,"Hampshire, Slanesville"
37.2903,-85.7672,2017,2,"Hart, Canmer"
38.4623,-85.3036,2017,5,"Henry, Pendleton"
37.1737,-87.6885,2017,3,"Hopkins, Dawson Springs"
41.2508,-82.4915,2017,76,"Huron, Collins"
40.6783,-79.1646,2017,21,"Indiana, Ernest"
38.8656,-81.8235,2017,6,"Jackson, Cottageville"
39.6522,-83.5564,2017,64,"Fayette, Jeffersonville"
38.2945,-84.4183,2017,2,"Harrison, Leesburg"
38.0068,-77.9061,2017,20,"Louisa, Mineral"
37.0037,-84.161,2017,14,"Laurel, Keavy"
36.6871,-83.1152,2017,2,"Lee, Jonesville"
37.805,-81.9923,2017,24,"Logan, Rossmore"
41.3128,-81.9157,2017,353,"Lorain, Columbia Hills Corners"
39.9487,-83.2993,2017,31,"Madison, West Jefferson"
39.264,-78.3319,2017,80,"Frederick, Gore"
38.2992,-77.4871,2017,6,"Fredericksburg (city), Fredericksburg"
37.6015,-77.7022,2017,7,"Goochland, Manakin"
38.7326,-84.5966,2017,26,"Grant, Sherman"
39.6598,-83.7431,2017,71,"Greene, Jamestown"
38.2504,-78.4417,2017,10,"Greene, Twin Lakes"
40.9348,-83.8235,2017,91,"Hancock, Mount Cory"
40.6179,-80.5998,2017,27,"Hancock, Newell"
36.8155,-83.4045,2017,3,"Harlan, South Wallins"
37.5751,-83.9735,2017,2,"Jackson, Drip Rock"
39.3242,-77.7517,2017,12,"Jefferson, Bolivar"
38.486,-81.3502,2017,202,"Kanawha, Clendenin"
41.6639,-83.582,2017,372,"Lucas, Toledo"
38.4879,-78.3261,2017,5,"Madison, Syria"
37.4984,-76.2883,2017,1,"Mathews, Gwynn"
41.177,-75.418,2017,171,"Monroe, Tobyhanna"
40.2111,-75.2744,2017,26,"Montgomery, North Wales"
39.5313,-78.4553,2017,18,"Morgan, Paw Paw"
41.1798,-84.7378,2017,3,"Paulding, Antwerp"
37.2042,-77.3914,2017,2,"Petersburg (city), Petersburg"
37.9734,-83.0488,2017,4,"Morgan, Moon"
38.7358,-77.1993,2017,22,"Fairfax, Newington"
37.1052,-76.5185,2017,16,"Newport News (city), Newport News"
40.0753,-80.6951,2017,13,"Ohio, Wheeling"
41.5853,-82.8369,2017,21,"Ottawa, Catawba Island"
36.7168,-80.3578,2017,7,"Patrick, Vesta"
41.4045,-75.183,2017,17,"Pike, Tafton"
38.6823,-77.2604,2017,16,"Prince William, Occoquan"
37.6301,-79.5431,2017,10,"Rockbridge, Natural Bridge"
36.9791,-82.2961,2017,1,"Russell, Dante"
41.2162,-83.3285,2017,35,"Seneca, Amsden"
39.0551,-78.3681,2017,47,"Shenandoah, Lebanon Church"
37.4957,-83.0941,2017,1,"Knott, Decoy"
40.6666,-75.5072,2017,143,"Lehigh, Stiles"
39.0302,-77.4712,2017,68,"Loudoun, Ashburn"
37.724,-84.2928,2017,169,"Madison, Richmond"
39.5013,-80.1696,2017,3,"Marion, Barrackville"
36.867,-88.4656,2017,1,"Marshall, Oak Level"
39.9854,-80.7335,2017,1,"Marshall, McMechen"
39.0292,-82.034,2017,6,"Meigs, Pomeroy"
40.9865,-76.635,2017,3,"Montour, Mausdale"
41.267,-80.7958,2017,3,"Trumbull, Morgandale"
38.3355,-85.4839,2017,14,"Oldham, Crestwood"
36.6716,-79.4196,2017,4,"Pittsylvania, Mount Hermon"
38.7968,-79.8967,2017,4,"Randolph, Dailey"
38.6562,-78.2322,2017,5,"Rappahannock, Sperryville"
38.7383,-82.842,2017,119,"Scioto, Wheelersburg"
36.6827,-79.8636,2017,1,"Martinsville (city), Martinsville"
37.9366,-85.9915,2017,6,"Meade, Muldraugh"
41.0348,-82.0122,2017,91,"Medina, Lodi"
37.6395,-76.5747,2017,8,"Middlesex, Urbanna"
40.6295,-75.2024,2017,68,"Northampton, Raubsville"
37.5295,-75.8283,2017,1,"Northampton, Exmore"
38.2484,-78.1125,2017,40,"Orange, Orange"
40.3951,-77.0278,2017,20,"Perry, Duncannon"
37.9059,-83.9691,2017,11,"Powell, Westbend"
37.5427,-77.9267,2017,26,"Powhatan, Powhatan"
36.9342,-80.7255,2017,8,"Pulaski, Allisonia"
40.9702,-78.8765,2017,11,"Jefferson, Big Run"
37.8787,-84.6545,2017,56,"Jessamine, Wilmore"
37.8806,-82.8382,2017,3,"Johnson, Sitka"
39.0338,-84.5675,2017,349,"Kenton, Lakeside Park"
37.494,-78.6333,2017,4,"Buckingham, Toga"
40.5342,-82.5049,2017,28,"Knox, Ankenytown"
41.4846,-75.666,2017,310,"Lackawanna, Chinchilla"
39.832,-76.3275,2017,609,"Lancaster, Holtwood"
37.7301,-76.538,2017,3,"Lancaster, Mollusk"
37.4004,-79.1911,2017,2,"Lynchburg (city), Lynchburg"
37.0759,-88.0769,2017,1,"Lyon, Eddyville"
36.666,-78.3908,2017,34,"Mecklenburg, Boydton"
37.4362,-80.964,2017,2,"Mercer, Pettry"
39.6323,-84.2725,2017,47,"Montgomery, Miamisburg"
41.0245,-81.0501,2017,79,"Portage, Deerfield"
36.8468,-76.354,2017,21,"Portsmouth (city), Portsmouth"
37.9443,-81.4371,2017,10,"Raleigh, Colcord"
38.1982,-77.5885,2017,211,"Spotsylvania, Spotsylvania Courthouse"
40.3533,-83.2628,2017,46,"Union, Magnetic Springs"
40.3264,-80.4091,2017,152,"Washington, Cross Creek"
39.9037,-82.018,2017,55,"Muskingum, South Zanesville"
37.913,-78.8828,2017,44,"Nelson, Nellysford"
39.9156,-81.2824,2017,5,"Noble, Batesville"
37.0821,-78.0029,2017,6,"Nottoway, Blackstone"
38.6134,-84.9769,2017,10,"Owen, Wheatley"
41.9207,-78.0205,2017,5,"Potter, Oswayo"
41.388,-83.3218,2017,50,"Sandusky, Gibsonburg"
36.8862,-81.192,2017,8,"Wythe, Crockett"
39.9834,-78.772,2017,37,"Somerset, New Baltimore"
37.1909,-81.6387,2017,27,"Tazewell, Amonate"
38.9776,-82.3374,2017,5,"Gallia, Vinton"
37.7355,-85.0701,2017,5,"Washington, Mackville"
39.5689,-80.7316,2017,3,"Wetzel, Reader"
36.9052,-76.8978,2017,9,"Southampton, Ivor"
38.3319,-77.4655,2017,182,"Stafford, Falmouth"
36.5882,-76.6847,2017,5,"Suffolk (city), Whaleyville"
39.0092,-84.4987,2017,15,"Kenton, Taylor Mill"
36.9551,-87.709,2017,1,"Trigg, Cerulean"
40.5609,-81.495,2017,29,"Tuscarawas, Parral"
41.3957,-75.2731,2017,8,"Wayne, Wallenpaupack Lake Estates"
39.9163,-76.5841,2017,599,"York, Windsor"
37.997,-83.8925,2017,44,"Montgomery, Camargo"
37.8996,-85.2196,2017,50,"Nelson, Chaplin"
38.302,-83.8866,2017,2,"Nicholas, Sprout"
38.6653,-78.4545,2017,4,"Page, Luray"
38.6708,-84.3311,2017,13,"Pendleton, Falmouth"
39.921,-82.4271,2017,11,"Perry, Thornport"
38.6823,-77.2604,2017,7,"Prince William, Occoquan"
40.9345,-82.4502,2017,123,"Richland, Adario"
37.2747,-79.8886,2017,100,"Roanoke, Vinton"
38.6601,-78.9061,2017,37,"Rockingham, Fulks Run"
38.2529,-83.3185,2017,13,"Rowan, Haldeman"
40.4389,-84.2597,2017,36,"Shelby, Kettlersville"
38.2204,-84.4699,2017,36,"Scott, Newtown"
40.8159,-81.4165,2017,256,"Stark, Meyers Lake"
38.5955,-85.3174,2017,2,"Trimble, Bedford"
36.9725,-86.4371,2017,1,"Warren, Bowling Green"
39.6314,-81.4562,2017,73,"Washington, Macksburg"
36.8404,-84.8506,2017,8,"Wayne, Monticello"
41.3236,-83.4363,2017,43,"Wood, Bradner"
40.95,-83.3836,2017,11,"Wyandot, Carey"
37.9501,-76.6625,2017,57,"Richmond, Haynesville"
38.137,-85.0744,2017,32,"Shelby, Waddy"
36.7509,-86.7347,2017,2,"Simpson, Middleton"
41.8332,-75.8762,2017,84,"Susquehanna, Montrose"
40.8006,-84.7746,2017,16,"Van Wert, Wren"
36.7335,-76.0435,2017,14,"Virginia Beach (city), Virginia Beach"
39.3496,-84.1236,2017,91,"Warren, Morrow"
37.4662,-87.7342,2017,1,"Webster, Lisman"
40.3312,-79.677,2017,158,"Westmoreland, Westmoreland City"
38.0941,-76.8229,2017,23,"Westmoreland, Montross"
36.9321,-84.1004,2017,1,"Whitley, Corbin"
39.1734,-78.1745,2017,8,"Winchester (city), Winchester"
39.1806,-81.513,2017,144,"Wood, Mineral Wells"
37.7015,-83.1516,2017,2,"Magoffin, Fritz"
40.9207,-81.0231,2017,211,"Mahoning, Sebring"
37.5156,-85.2625,2017,12,"Marion, Calvary"
37.5668,-82.7603,2017,11,"Floyd, Martin"
41.8694,-78.66,2017,6,"McKean, Lewis Run"
41.1572,-80.0893,2017,50,"Mercer, Grove City"
39.1806,-81.513,2017,15,"Wood, Mineral Wells"
39.4461,-84.3666,2017,6,"Butler, Monroe"
40.6209,-82.6618,2017,26,"Morrow, Shauck"
37.2245,-83.2752,2017,2,"Perry, Avawam"
39.1517,-82.9102,2017,17,"Pike, Omega"
36.95,-86.7419,2017,2,"Logan, Gasper"
40.4007,-83.5444,2017,29,"Logan, West Mansfield"
40.5321,-83.2077,2017,91,"Marion, Green Camp"
38.7054,-83.9191,2017,10,"Mason, Minerva"
36.9728,-88.612,2017,12,"McCracken, Freemont"
37.6965,-84.9097,2017,17,"Mercer, Nevada"
40.4113,-84.7761,2017,13,"Mercer, Fort Recovery"
40.5331,-77.8141,2017,17,"Mifflin, Allensville"
36.7012,-85.6927,2017,3,"Monroe, Tompkinsville"
39.7927,-84.3165,2017,651,"Montgomery, Trotwood"
37.0675,-80.4405,2017,33,"Montgomery, Riner"
38.2001,-80.8512,2017,57,"Nicholas, Mount Nebo"
36.8945,-76.259,2017,53,"Norfolk (city), Norfolk"
40.7841,-76.6713,2017,47,"Northumberland, Trevorton"
40.0076,-75.134,2017,4664,"Philadelphia, Philadelphia"
39.554,-82.7779,2017,52,"Pickaway, Tarlton"
41.0802,-81.5219,2017,272,"Summit, Akron"
36.8457,-77.2875,2017,2,"Sussex, Yale"
41.462,-80.6656,2017,237,"Trumbull, Gustavus"
41.7806,-79.0941,2017,2,"Warren, Clarendon"
36.8615,-82.7774,2017,1,"Wise, Big Stone Gap"
37.2864,-80.0554,2017,7,"Salem (city), Salem"
40.8565,-76.235,2017,181,"Schuylkill, Ringtown"
36.7929,-81.5927,2017,8,"Smyth, Adwolf"
40.7078,-77.3107,2017,33,"Snyder, McClure"
38.0562,-85.1511,2017,1,"Spencer, Mount Eden"
41.6795,-77.069,2017,7,"Tioga, Blossburg"
40.9002,-77.1564,2017,9,"Union, Hartleton"
41.4998,-79.8736,2017,26,"Venango, Cooperstown"
36.666,-81.6382,2017,1,"Washington, Konnarock"
40.9864,-81.9948,2017,81,"Wayne, Burbank"
38.2254,-82.4415,2017,10,"Wayne, Wayne"
38.0673,-78.9012,2017,1,"Waynesboro (city), Waynesboro"
37.972,-84.7563,2017,6,"Woodford, Mortonsville"
37.4807,-82.0632,2017,4,"Pike, Argo"
39.7917,-84.7133,2017,26,"Preble, New Hope"
38.6823,-77.2604,2017,270,"Prince William, Occoquan"
37.1745,-84.6329,2017,21,"Pulaski, Science Hill"
37.4027,-84.4144,2017,5,"Rockcastle, Brodhead"
39.4069,-83.1842,2017,67,"Ross, Frankfort"
38.1593,-79.0608,2017,1,"Staunton (city), Staunton"
38.9231,-78.1033,2017,73,"Warren, Apple Mountain Lake"
41.6119,-76.0457,2017,20,"Wyoming, Meshoppen"
38.7881,-77.4494,2017,48,"Prince William, Yorkshire"
