经度,纬度,Year,Amount,Name
38.6708,-84.3311,2017,13,Pendleton/Kentucky
39.921,-82.4271,2017,11,Perry/Ohio
40.9345,-82.4502,2017,123,Richland/Ohio
37.2747,-79.8886,2017,100,Roanoke/Virginia
38.6601,-78.9061,2017,37,Rockingham/Virginia
38.2529,-83.3185,2017,13,Rowan/Kentucky
40.4389,-84.2597,2017,36,Shelby/Ohio
38.2204,-84.4699,2017,36,Scott/Kentucky
40.8159,-81.4165,2017,256,Stark/Ohio
38.5955,-85.3174,2017,2,Trimble/Kentucky
36.9725,-86.4371,2017,1,Warren/Kentucky
39.6314,-81.4562,2017,73,Washington/Ohio
36.8404,-84.8506,2017,8,Wayne/Kentucky
41.3236,-83.4363,2017,43,Wood/Ohio
40.95,-83.3836,2017,11,Wyandot/Ohio
37.9501,-76.6625,2017,57,Richmond/Virginia
38.137,-85.0744,2017,32,Shelby/Kentucky
36.7509,-86.7347,2017,2,Simpson/Kentucky
41.8332,-75.8762,2017,84,Susquehanna/Pennsylvania
40.8006,-84.7746,2017,16,Van Wert/Ohio
36.7335,-76.0435,2017,14,Virginia Beach (city)/Virginia
39.3496,-84.1236,2017,91,Warren/Ohio
37.4662,-87.7342,2017,1,Webster/Kentucky
40.3312,-79.677,2017,158,Westmoreland/Pennsylvania
38.0941,-76.8229,2017,23,Westmoreland/Virginia
36.9321,-84.1004,2017,1,Whitley/Kentucky
39.1734,-78.1745,2017,8,Winchester (city)/Virginia
39.1806,-81.513,2017,144,Wood/West Virginia
37.7015,-83.1516,2017,2,Magoffin/Kentucky
40.9207,-81.0231,2017,211,Mahoning/Ohio
37.5156,-85.2625,2017,12,Marion/Kentucky
37.8416,-82.4223,2017,11,Martin/Kentucky
41.8694,-78.66,2017,6,McKean/Pennsylvania
41.1572,-80.0893,2017,50,Mercer/Pennsylvania
39.337,-78.9223,2017,15,Mineral/West Virginia
39.8489,-81.0354,2017,6,Monroe/Ohio
40.6209,-82.6618,2017,26,Morrow/Ohio
37.2245,-83.2752,2017,2,Perry/Kentucky
39.1517,-82.9102,2017,17,Pike/Ohio
36.95,-86.7419,2017,2,Logan/Kentucky
40.4007,-83.5444,2017,29,Logan/Ohio
40.5321,-83.2077,2017,91,Marion/Ohio
38.7054,-83.9191,2017,10,Mason/Kentucky
36.9728,-88.612,2017,12,McCracken/Kentucky
37.6965,-84.9097,2017,17,Mercer/Kentucky
40.4113,-84.7761,2017,13,Mercer/Ohio
40.5331,-77.8141,2017,17,Mifflin/Pennsylvania
36.7012,-85.6927,2017,3,Monroe/Kentucky
39.7927,-84.3165,2017,651,Montgomery/Ohio
37.0675,-80.4405,2017,33,Montgomery/Virginia
38.2001,-80.8512,2017,57,Nicholas/West Virginia
36.8945,-76.259,2017,53,Norfolk (city)/Virginia
40.7841,-76.6713,2017,47,Northumberland/Pennsylvania
40.0076,-75.134,2017,4664,Philadelphia/Pennsylvania
39.554,-82.7779,2017,52,Pickaway/Ohio
41.0802,-81.5219,2017,272,Summit/Ohio
36.8457,-77.2875,2017,2,Sussex/Virginia
41.462,-80.6656,2017,237,Trumbull/Ohio
41.7806,-79.0941,2017,2,Warren/Pennsylvania
36.8615,-82.7774,2017,1,Wise/Virginia
37.2864,-80.0554,2017,7,Salem (city)/Virginia
40.8565,-76.235,2017,181,Schuylkill/Pennsylvania
36.7929,-81.5927,2017,8,Smyth/Virginia
40.7078,-77.3107,2017,33,Snyder/Pennsylvania
38.0562,-85.1511,2017,1,Spencer/Kentucky
41.6795,-77.069,2017,7,Tioga/Pennsylvania
40.9002,-77.1564,2017,9,Union/Pennsylvania
41.4998,-79.8736,2017,26,Venango/Pennsylvania
36.666,-81.6382,2017,1,Washington/Virginia
40.9864,-81.9948,2017,81,Wayne/Ohio
38.2254,-82.4415,2017,10,Wayne/West Virginia
38.0673,-78.9012,2017,1,Waynesboro (city)/Virginia
37.972,-84.7563,2017,6,Woodford/Kentucky
37.4807,-82.0632,2017,4,Pike/Kentucky
39.7917,-84.7133,2017,26,Preble/Ohio
37.1745,-84.6329,2017,21,Pulaski/Kentucky
37.4027,-84.4144,2017,5,Rockcastle/Kentucky
39.4069,-83.1842,2017,67,Ross/Ohio
38.1593,-79.0608,2017,1,Staunton (city)/Virginia
38.9231,-78.1033,2017,73,Warren/Virginia
41.6119,-76.0457,2017,20,Wyoming/Pennsylvania
37.1982,-76.433,2017,48,York/Virginia
