Year,ID,Name,InnerIndex,HC01_VC04,HC01_VC03,HC01_VC37,HC01_VC85,HC01_VC86,HC01_VC85,HC01_VC80
2012,227,"Columbia, Pennsylvania",279.2687798249417,16755,26012,13724,1948,3797,1948,8736
2012,228,"Somerset, Pennsylvania",113.3989449260113,20453,29992,18247,3288,5575,3288,2733
2012,229,"Erie, Pennsylvania",3599.2533374019927,69896,109006,54749,4894,13648,4894,22957
2012,230,"Dauphin, Pennsylvania",1029.2200220952755,67740,107996,51493,6021,14655,6021,16263
2012,231,"Elk, Pennsylvania",163.216775191792,9003,13631,7057,719,1472,719,1054
2012,232,"Sullivan, Pennsylvania",37.21987248958034,1563,2376,1535,144,488,144,202
2012,233,"Northumberland, Pennsylvania",104.54021928014596,25822,39220,21051,2987,7400,2987,3228
2012,234,"Wyoming, Pennsylvania",80.2348580714298,7657,11037,6304,447,1676,447,1474
2012,235,"Cameron, Pennsylvania",6.054881026455049,1329,2184,1103,137,386,137,149
2012,236,"Crawford, Pennsylvania",210.6342524550524,23387,35232,18935,2808,5161,2808,5259
2012,237,"Union, Pennsylvania",38.54303649519748,10417,15303,9893,1712,3087,1712,5133
2012,238,"Montour, Pennsylvania",35.56904808660723,5048,7268,4303,403,1072,403,845
2012,239,"Juniata, Pennsylvania",126.16015877393222,6733,9266,5842,1095,1876,1095,646
2012,240,"Fulton, Pennsylvania",26.125104324003317,4193,5973,3506,559,1142,559,431
2012,241,"Potter, Pennsylvania",340.43481409684904,4811,7057,4031,444,1086,444,584
2012,242,"Pike, Pennsylvania",187.66075751978576,15941,21980,13156,1116,2255,1116,2708
2012,243,"Philadelphia, Pennsylvania",63645.77410041063,312290,580509,188155,62421,130337,62421,151463
2012,244,"Erie, Ohio",359.20160150586594,21025,31712,16790,1601,4287,1601,3559
2012,245,"Putnam, Ohio",16.181908740825676,9725,13083,8533,725,1163,725,1721
2012,246,"Henry, Ohio",120.76278912446023,7829,11151,6433,484,1382,484,1452
2012,247,"Lorain, Ohio",411.5966365709374,80177,116391,62705,5223,17722,5223,19656
2012,248,"Wood, Ohio",680.2833187525825,30892,48789,25685,1549,3954,1549,20522
2012,249,"Lucas, Ohio",4722.623748289758,109395,178615,76556,9138,26068,9138,39029
2012,250,"Scioto, Ohio",2076.425198026958,19562,29570,15696,3412,6554,3412,5071
2012,251,"Muskingum, Ohio",155.58137474535357,23016,33986,17460,1717,5998,1717,5408
2012,252,"Cuyahoga, Ohio",7142.347549679642,312525,534899,218240,29928,83437,29928,92759
2012,253,"Hamilton, Ohio",6609.732104598927,194784,326023,141867,16162,45776,16162,67930
2012,254,"Logan, Ohio",109.17423934665493,12420,18050,9781,1023,3066,1023,1777
2012,255,"Williams, Ohio",14.638447319131128,10362,15033,8686,552,2348,552,1448
2012,256,"Clermont, Ohio",375.477580341867,53337,73859,43663,4634,11253,4634,10561
2012,257,"Van Wert, Ohio",76.81060793634069,7904,11296,6768,454,1461,454,1188
2012,258,"Knox, Ohio",133.9384630677402,15710,22483,13334,1659,2843,1659,4890
2012,259,"Seneca, Ohio",125.31373409276219,15015,21891,12133,919,3338,919,4310
2012,260,"Hancock, Ohio",276.5820743939333,20365,30342,15989,954,3527,954,5739
2012,261,"Perry, Ohio",109.12157119705559,9801,13688,8005,999,2755,999,1661
2012,262,"Belmont, Ohio",390.44316656642957,19103,28716,15952,1690,4733,1690,3066
2012,263,"Jackson, Ohio",826.6978909754935,9183,13411,6709,1446,2804,1446,1391
2012,264,"Meigs, Ohio",260.0991168759608,6448,9598,5250,771,2057,771,976
2012,265,"Fayette, Ohio",68.93082846319301,7510,11474,5725,855,2720,855,1056
2012,266,"Union, Ohio",650.6073969514231,13388,18113,11873,511,2368,511,2186
2012,267,"Huron, Ohio",220.9117937549386,16389,22673,13268,1843,2987,1843,2468
2012,268,"Richland, Ohio",333.5080805495731,32315,48636,25644,3114,9264,3114,6046
2012,269,"Montgomery, Ohio",13379.133677753174,135893,222892,98692,11942,31050,11942,51410
2012,270,"Butler, Ohio",1041.816392345041,94256,134945,76155,7996,19690,7996,32666
2012,271,"Stark, Ohio",1311.029627402086,99656,150299,77247,7695,21241,7695,25848
2012,272,"Wayne, Ohio",426.7010895675898,30267,42354,25729,5005,5699,5005,7073
2012,273,"Ashland, Ohio",525.6506817248843,14426,20266,12233,1227,3399,1227,3666
2012,274,"Tuscarawas, Ohio",183.31783761699617,25067,36298,21402,3052,5837,3052,3611
2012,275,"Defiance, Ohio",431.5744539075084,10985,15302,8594,719,2403,719,2343
2012,276,"Ashtabula, Ohio",1018.8309026975342,26091,38889,20853,3333,7360,3333,4980
2012,277,"Brown, Ohio",132.3916586284839,11987,16289,10179,1452,3875,1452,2124
2012,278,"Franklin, Ohio",6360.9069053503845,272081,464018,203563,23073,54522,23073,117417
2012,279,"Morrow, Ohio",396.05566322594836,9827,13035,8392,855,2371,855,1442
2012,280,"Pickaway, Ohio",796.6255974703081,14082,19196,12204,1207,4753,1207,2503
2012,281,"Summit, Ohio",1355.4251716786857,139790,221296,107502,9228,27375,9228,39376
2012,282,"Coshocton, Ohio",54.574378029536874,10132,14516,8141,1081,2520,1081,1258
2012,283,"Madison, Ohio",632.2205610358188,10443,14779,9506,1103,3394,1103,2125
2012,284,"Sandusky, Ohio",165.91055817036738,16482,23905,13503,1756,3293,1756,3239
2012,285,"Mahoning, Ohio",911.1555149637468,62114,98460,46646,5113,14684,5113,15421
2012,286,"Warren, Ohio",2316.6149049742094,57644,75875,50268,3195,8491,3195,11558
2012,287,"Noble, Ohio",72.29568898637409,3359,4804,3343,534,1797,534,381
2012,288,"Paulding, Ohio",29.62229215221657,5368,7700,4451,320,1298,320,873
2012,289,"Athens, Ohio",370.6630525271435,12256,22221,9871,996,2910,996,21004
2012,290,"Harrison, Ohio",47.03778618652163,4190,6324,3416,459,1245,459,561
2012,291,"Licking, Ohio",3128.8561033514193,44954,63781,36566,2868,9110,2868,11211
2012,292,"Lawrence, Ohio",222.41286164424272,16590,23990,12992,1824,5135,1824,2888
2012,293,"Fairfield, Ohio",3549.684364603461,39942,54302,33148,1912,6070,1912,8233
2012,294,"Lake, Ohio",4197.116215152094,61731,94389,49803,3954,10429,3954,14008
2012,295,"Washington, Ohio",172.3780673426786,16746,24975,14056,1388,3317,1388,4153
2012,296,"Gallia, Ohio",426.910397378709,8280,11885,6798,1297,2502,1297,1810
2012,297,"Medina, Ohio",324.0132654403782,48076,65272,41352,1856,5837,1856,9503
2012,298,"Clinton, Ohio",343.87934318546456,11267,16018,8744,1020,2491,1020,2702
2012,299,"Columbiana, Ohio",334.0845348499757,28900,42476,24235,2471,8040,2471,4614
2012,300,"Allen, Ohio",276.6274891120278,27393,40622,20817,1790,6261,1790,8709
2012,301,"Fulton, Ohio",63.7916531474694,12274,16358,10344,688,2566,688,2053
2012,302,"Trumbull, Ohio",1481.2383471395133,55801,86760,42476,5048,13368,5048,10418
2012,303,"Champaign, Ohio",97.8099289439494,11049,15240,9303,871,2406,871,2068
2012,304,"Ross, Ohio",795.6394589983403,19056,27966,16208,2143,7046,2143,4446
2012,305,"Greene, Ohio",394.297874832215,42121,62681,35295,2377,5426,2377,23509
2012,306,"Holmes, Ohio",74.47527976102462,9580,12183,8982,8021,2586,8021,815
2012,307,"Shelby, Ohio",245.89681846743866,13383,18287,10790,974,3149,974,2501
2012,308,"Guernsey, Ohio",296.47119338981963,10641,15808,8557,1017,3021,1017,1590
2012,309,"Mercer, Ohio",350.8423092676055,11333,15715,9849,607,2244,607,1709
2012,310,"Portage, Ohio",1897.055986495049,40409,61016,32022,2110,7763,2110,21348
2012,311,"Ottawa, Ohio",119.30192397932909,12440,17688,10798,849,1898,849,1975
2012,312,"Preble, Ohio",477.3337181352579,11683,16396,9708,1040,2540,1040,2201
2012,313,"Adams, Ohio",966.5903853785783,7743,10923,6337,1706,2587,1706,1106
2012,314,"Pike, Ohio",76.94231528498223,7602,10730,5816,1438,2708,1438,1078
2012,315,"Darke, Ohio",74.54157176739444,14374,20856,12314,1204,3411,1204,2078
2012,316,"Crawford, Ohio",254.32594856592735,12067,17664,9709,1141,2967,1141,1632
2012,317,"Monroe, Ohio",27.234478391234312,4101,6071,3531,444,884,444,615
2012,318,"Wyandot, Ohio",36.852970573795915,6266,9281,5371,527,1218,527,1174
2012,319,"Jefferson, Ohio",108.08167504154787,18622,28608,14643,1729,3844,1729,4449
2012,320,"Delaware, Ohio",2637.1944686095253,48879,63376,43271,1284,3335,1284,10482
2012,321,"Geauga, Ohio",118.16953340464983,25931,34624,22636,3394,2478,3394,4205
2012,322,"Carroll, Ohio",157.4176665891414,7930,11424,6819,973,2342,973,1107
2012,323,"Clark, Ohio",175.11864145197464,36004,54959,27978,3594,9379,3594,9077
2012,324,"Vinton, Ohio",129.30364795951908,3695,5313,2950,619,1474,619,629
2012,325,"Miami, Ohio",1382.174813289628,28062,41225,22951,1510,6839,1510,4749
2012,326,"Hardin, Ohio",184.14660863095796,7832,11822,6391,769,1837,769,3802
2012,327,"Highland, Ohio",176.25437554324694,12199,16969,9606,1394,3963,1394,1829
2012,328,"Marion, Ohio",526.814521566543,17045,24736,13685,1667,5285,1667,3049
2012,329,"Hocking, Ohio",56.05730291826398,8192,11562,6814,764,2049,764,1475
2012,330,"Auglaize, Ohio",83.90230606237984,12908,18342,11108,756,2032,756,1851
2012,331,"Morgan, Ohio",28.350854610488668,4540,6271,3601,477,1202,477,510
2012,332,"Rowan, Kentucky",334.02007269340015,5423,8139,4030,1481,1721,1481,4537
2012,333,"Jefferson, Kentucky",1987.2963384946738,187491,303915,136162,19048,40853,19048,51710
2012,334,"Perry, Kentucky",361.3735659065397,7673,11031,5922,3187,3083,3187,1231
2012,335,"Breckinridge, Kentucky",26.556058745481195,5299,7405,4465,1498,1652,1498,712
2012,336,"Calloway, Kentucky",49.60953899503125,8841,14998,7622,1240,1856,1240,7331
2012,337,"Ohio, Kentucky",60.64232366964976,6266,8719,5152,1591,2131,1591,724
2012,338,"Floyd, Kentucky",96.80897379690357,10833,15602,8302,3600,4302,3600,1358
2012,339,"Bath, Kentucky",31.31084722165447,2943,4421,2357,898,1109,898,454
2012,340,"Oldham, Kentucky",41.55361218505821,15936,19446,14409,1177,2106,1177,2840
2012,341,"Union, Kentucky",38.23656157674808,3822,5410,2847,588,1052,588,669
2012,342,"Scott, Kentucky",99.87982229801406,12939,17676,10393,1531,2316,1531,3622
2012,343,"Whitley, Kentucky",307.19694345829714,9411,13330,6996,2903,3393,2903,2231
2012,344,"Hopkins, Kentucky",934.6880854194095,12829,18556,10662,2361,3550,2361,2387
2012,345,"Kenton, Kentucky",490.5630543584377,40265,62260,30527,4231,8400,4231,10482
2012,346,"Pulaski, Kentucky",322.06815215740534,17928,26375,14620,4980,4465,4980,3015
2012,347,"Pendleton, Kentucky",224.5051111376204,3839,5477,3282,728,1011,728,701
2012,348,"Muhlenberg, Kentucky",184.07400265880054,8623,11974,7255,2064,2785,2064,1268
2012,349,"Monroe, Kentucky",78.42264489248043,2826,4441,2364,1253,851,1253,509
2012,350,"Boone, Kentucky",160.23830140149008,31432,42617,26596,2192,4227,2192,6961
2012,351,"Pike, Kentucky",397.8938852737237,18757,26822,15274,6137,6731,6137,3027
2012,352,"Meade, Kentucky",88.30083475902323,7724,10253,6464,919,1714,919,1421
2012,353,"Breathitt, Kentucky",169.10380140679518,3503,5297,2534,1525,1854,1525,757
2012,354,"Clinton, Kentucky",27.5216800958345,2581,3908,2009,1318,1136,1318,440
2012,355,"Morgan, Kentucky",48.29659634377297,3403,4666,3043,1744,1270,1744,486
2012,356,"Hardin, Kentucky",1307.8092990455834,28264,38908,22840,3066,5043,3066,7318
2012,357,"Harlan, Kentucky",853.2680546096461,7614,11058,5968,2930,2959,2930,1275
2012,358,"Graves, Kentucky",115.9206759932988,10275,14699,8740,1957,3000,1957,1584
2012,359,"Powell, Kentucky",72.53467881089128,3125,4678,2285,1334,1097,1334,603
2012,360,"Nelson, Kentucky",96.4616467763777,12177,16548,9224,1544,2801,1544,1708
2012,361,"Lawrence, Kentucky",53.204868894414005,4009,5666,3223,1605,1471,1605,598
2012,362,"Webster, Kentucky",111.35602053987536,3512,4995,2972,852,1279,852,491
2012,363,"Leslie, Kentucky",212.9289564044495,2994,4317,2495,1856,1500,1856,468
2012,364,"Metcalfe, Kentucky",39.50890721444683,2714,3947,2198,1171,999,1171,422
2012,365,"Fleming, Kentucky",69.19351279457265,3790,5468,3007,1253,886,1253,666
2012,366,"Todd, Kentucky",31.52913847249606,3429,4689,2683,1026,795,1026,459
2012,367,"Letcher, Kentucky",216.70256375298217,6504,9324,5616,2243,2277,2243,1037
2012,368,"Ballard, Kentucky",8.478102936241468,2342,3379,2017,310,760,310,349
2012,369,"Harrison, Kentucky",205.528697024905,4691,7243,3779,1154,1343,1154,813
2012,370,"Taylor, Kentucky",62.187798440086105,6352,9490,5068,1840,2006,1840,1811
2012,371,"Clark, Kentucky",255.58426402748623,10476,14547,8611,2070,2777,2070,1459
2012,372,"Wolfe, Kentucky",24.593098690509965,1713,2686,1253,853,970,853,324
2012,373,"Larue, Kentucky",56.34666278743899,3701,5269,3149,827,1256,827,459
2012,374,"Warren, Kentucky",177.5658371070386,27287,43801,21476,4513,5463,4513,16275
2012,375,"Garrard, Kentucky",36.40319091226265,4723,6239,4018,1146,1150,1146,670
2012,376,"Bell, Kentucky",215.47741656985264,7603,10881,5848,3091,3425,3091,1425
2012,377,"Knox, Kentucky",146.35619252651094,8351,12421,6501,3524,3471,3524,1449
2012,378,"Christian, Kentucky",423.8270528540327,18708,26100,14576,2699,3903,2699,4826
2012,379,"Carroll, Kentucky",62.671342930403384,3023,4268,2216,815,1024,815,325
2012,380,"Bracken, Kentucky",41.86047459870213,2128,3231,1791,555,704,555,370
2012,381,"Grant, Kentucky",67.04360843230688,6868,8674,5732,829,1807,829,1346
2012,382,"Jackson, Kentucky",94.01336641571821,4011,5739,2958,1592,1614,1592,464
2012,383,"Casey, Kentucky",48.622574772636966,4229,6162,3572,2133,1588,2133,704
2012,384,"Henderson, Kentucky",98.81745422521772,12294,18665,9894,1335,3607,1335,1755
2012,385,"Campbell, Kentucky",1336.4906107443849,22536,35235,18175,2366,4940,2366,8783
2012,386,"Boyd, Kentucky",477.9645265105479,13181,19608,10640,1560,3428,1560,2006
2012,387,"Carlisle, Kentucky",9.607141115882904,1559,2085,1302,233,349,233,181
2012,388,"Adair, Kentucky",162.16389022799123,4837,7236,3954,1749,1673,1749,1383
2012,389,"Hart, Kentucky",142.08942780185862,4967,6957,3973,1588,2028,1588,566
2012,390,"Marion, Kentucky",62.52672276107338,4898,7423,4064,1032,1280,1032,927
2012,391,"Trigg, Kentucky",11.405558853383146,4418,6034,3581,578,1121,578,606
2012,392,"Marshall, Kentucky",32.925513365289774,9008,12272,7819,1208,2067,1208,1424
2012,393,"Lyon, Kentucky",46.276694553582125,2081,3278,1945,334,669,334,186
2012,394,"Washington, Kentucky",44.14859548929104,3335,4541,2714,966,597,966,698
2012,395,"Owen, Kentucky",71.1671216010299,2975,4578,2324,373,932,373,197
2012,396,"Carter, Kentucky",646.4663385554596,7158,10412,6281,2095,2584,2095,1538
2012,397,"Fayette, Kentucky",704.6095537203632,71218,122793,54507,8859,12871,8859,40091
2012,398,"Menifee, Kentucky",38.80348714360942,1499,2352,1256,632,683,632,147
2012,399,"Bourbon, Kentucky",100.4013645567909,5511,7971,4269,1046,1268,1046,751
2012,400,"Henry, Kentucky",37.0183590027403,4258,6018,3397,830,1250,830,394
2012,401,"Madison, Kentucky",981.2586465994714,20213,31281,15896,3673,4255,3673,13015
2012,402,"Hickman, Kentucky",19.37608242236493,1163,1980,1050,345,416,345,251
2012,403,"Daviess, Kentucky",558.3949647537032,25329,37582,19936,2743,5164,2743,5401
2012,404,"Johnson, Kentucky",107.18807408376362,6767,9329,5506,1976,2526,1976,857
2012,405,"Magoffin, Kentucky",172.9366414723312,3609,4985,2848,1561,1542,1561,411
2012,406,"Estill, Kentucky",170.57127491396074,3912,5801,3077,1603,1311,1603,466
2012,407,"Boyle, Kentucky",82.72612293759462,7510,11143,5782,1290,1618,1290,2419
2012,408,"Logan, Kentucky",184.24467296838984,7553,10899,5788,2101,2348,2101,1011
2012,409,"Gallatin, Kentucky",21.123412530137337,2092,3019,1760,648,737,648,323
2012,410,"Lewis, Kentucky",46.21444256872072,3577,4925,2971,1742,1059,1742,554
2012,411,"Jessamine, Kentucky",714.2754230669041,13252,17960,10854,1608,3058,1608,3741
2012,412,"Caldwell, Kentucky",195.9183940822401,3433,5092,2641,626,823,626,575
2012,413,"Nicholas, Kentucky",76.79295378667061,1902,2731,1642,572,576,572,240
2012,414,"Rockcastle, Kentucky",310.46650438289754,4638,6497,3779,1870,1287,1870,688
2012,415,"Mercer, Kentucky",76.42092255334006,5731,8486,4665,1077,1379,1077,1011
2012,416,"Woodford, Kentucky",66.97848155898136,6638,9847,5728,876,1067,876,1292
2012,417,"McLean, Kentucky",18.356140398770368,2576,3699,2088,537,834,537,373
2012,418,"Barren, Kentucky",192.84159737350487,11850,16848,9761,3133,2984,3133,1842
2012,419,"Hancock, Kentucky",22.53436252850305,2489,3255,2116,330,469,330,361
2012,420,"Crittenden, Kentucky",60.79776929139827,2463,3835,2234,788,666,788,285
2012,421,"Franklin, Kentucky",208.16512238496372,12854,20948,9635,1949,2657,1949,3294
2012,422,"McCreary, Kentucky",40.81630264251182,4402,6287,3922,2006,1903,2006,796
2012,423,"Greenup, Kentucky",210.19723746866018,10151,14421,8397,2052,2719,2052,1560
2012,424,"Fulton, Kentucky",188.58311666901417,1988,2961,1485,311,715,311,169
2012,425,"Laurel, Kentucky",1235.2408016004313,16344,22490,13006,4460,5361,4460,2570
2012,426,"Lincoln, Kentucky",185.00644863817178,6780,9767,5477,1801,2175,1801,872
2012,427,"Clay, Kentucky",114.10784232795679,4725,6971,4132,3060,2624,3060,877
2012,428,"Spencer, Kentucky",94.35691085375186,5034,6234,4533,724,851,724,770
2012,429,"Livingston, Kentucky",28.81948269035795,2611,3553,2151,430,884,430,445
2012,430,"Wayne, Kentucky",180.8887277110036,5854,8296,4973,2352,1999,2352,669
2012,431,"Bullitt, Kentucky",444.7325540310877,20937,27791,16837,2324,5600,2324,3632
2012,432,"Montgomery, Kentucky",423.92659712216937,7017,10093,5472,1453,2507,1453,990
2012,433,"McCracken, Kentucky",971.4873692289866,17835,27293,14416,1961,4057,1961,3037
2012,434,"Russell, Kentucky",61.69214999414277,4725,7364,3860,1781,1635,1781,591
2012,435,"Simpson, Kentucky",242.86400093991392,4617,6677,3529,796,1161,796,720
2012,436,"Shelby, Kentucky",68.15805199319011,11635,15246,9415,1810,2609,1810,1795
2012,437,"Butler, Kentucky",100.87086575928916,3507,5052,2961,1142,1117,1142,313
2012,438,"Mason, Kentucky",290.6080298641112,4719,6728,3514,884,1482,884,798
2012,439,"Grayson, Kentucky",107.40557470440184,6705,9945,5743,2418,2178,2418,1187
2012,440,"Elliott, Kentucky",28.212820643297096,1747,2508,1453,902,690,902,172
2012,441,"Anderson, Kentucky",186.98052178303735,5783,8369,4773,660,1169,660,988
2012,442,"Edmonson, Kentucky",46.20179184886531,3433,4819,3049,933,951,933,520
2012,443,"Allen, Kentucky",84.05316807804195,5550,7980,4309,1780,1644,1780,859
2012,444,"Trimble, Kentucky",52.39094348155052,2584,3464,2354,355,660,355,558
2012,445,"Knott, Kentucky",87.51666737239631,4074,5855,3165,2319,1204,2319,1044
2012,446,"Robertson, Kentucky",18.31388204151843,527,824,416,173,187,173,118
2012,447,"Martin, Kentucky",36.58544303581992,3296,4408,2696,1247,1520,1247,416
2012,448,"Lee, Kentucky",165.55309382309022,1851,2828,1484,819,991,819,305
2012,449,"Owsley, Kentucky",91.3319043060573,1135,1642,1127,895,510,895,282
2012,450,"Cumberland, Kentucky",20.417854720375967,1712,2605,1459,697,748,697,215
2013,0,"Montgomery, Virginia",604.81498076677,19187,34789,22350,50531,1931,50531,3127
